"testingData$svmRadial"
3.4188113602872
7.74670566606388
6.77893367401529
9.35634403950502
15.9900876277319
9.93410640560224
12.3146375963602
11.9907784754519
10.2222352960137
13.7109980523721
8.50049369621643
9.88183507631472
8.45579539153182
8.4406711328951
12.263133372552
14.1269358105739
14.5319276309164
15.8657774162253
11.1611358800213
12.6667646554438
7.87459758766169
7.21106637980602
5.77845140883976
3.63312057515292
4.30526329455494
4.18226935566045
10.033116734166
